carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111885055.60475564,125853192.4119419,131168257.84983905,123917448.87241735,114338738.74650016,101524440.84269933,91402177.28208764,104798841.30195108
111885092.40950336,125853212.72506565,131168259.64979628,123917527.75624575,114338795.1392831,101524366.22597669,91402059.92151,104798777.31948844
111885015.81807308,125853134.13467325,131168126.50802551,123917443.89147347,114338782.79194391,101524507.24697907,91402096.76830067,104798821.15819113
111885023.68706733,125853291.12805901,131168225.54474601,123917429.92211047,114338861.23523408,101524458.0903786,91402092.35544871,104798774.15869758
111884957.39251149,125853184.57334623,131168235.61432491,123917517.56988306,114338791.38524346,101524404.07057993,91402158.64316994,104798908.9472558
111885029.84230483,125853374.08564043,131168185.55764619,123917556.0169893,114338830.43724109,101524364.81690232,91402032.15805642,104798804.05103622
111885009.97714837,125853261.98774639,131168263.20436923,123917590.77998936,114338746.36296715,101524385.85116248,91402070.4526994,104798854.25256397
111885071.32319504,125853260.113033,131168246.89147818,123917439.9179058,114338815.5393699,101524397.54986921,91402066.69758219,104798899.47592704
111885133.3191248,125853304.40250476,131168244.8029188,123917498.18118672,114338737.35372037,101524389.6584309,91402123.56730442,104798871.7770648
111885025.77915968,125853200.61153528,131168206.47608806,123917455.6287083,114338715.08269043,101524342.62723926,91402166.65228263,104798903.66009802
111885005.78285298,125853212.64721562,131168130.51098399,123917444.17342432,114338877.93691322,101524441.20861445,91402034.71071765,104798907.9260198
111885110.58420888,125853177.2262864,131168201.12775937,123917554.30133508,114338820.18848243,101524457.8044304,91402083.60559176,104798896.29539213
111885033.41337593,125853232.51666534,131168218.3679969,123917470.52478175,114338676.93498081,101524379.20510805,91402056.19811215,104798928.16219063
111885055.3765673,125853198.56266494,131168272.84839296,123917483.68760711,114338801.86784646,101524403.69867909,91402017.32932703,104798873.06966959
111885133.91967113,125853210.68810107,131168266.95303352,123917512.35970649,114338795.33879314,101524409.00229894,91402078.2778995,104799007.61826342
111885048.15680614,125853172.2485405,131168211.5065975,123917489.62775,114338812.87145944,101524463.15750869,91402072.07452427,104798981.13074392
111885037.01639308,125853218.38037387,131168129.1668189,123917380.02452783,114338849.76313931,101524402.64311187,91402073.23372927,104798873.41516165
111885032.18177247,125853249.3634577,131168269.05872796,123917452.64696747,114338699.74277551,101524318.44409858,91402095.62001625,104798836.64338787
111885056.97317299,125853364.3540303,131168217.15479837,123917435.06155722,114338756.4445179,101524347.74954227,91402001.3808547,104798844.95140202
111885046.59359193,125853170.51395696,131168310.27305454,123917476.5975157,114338789.75198922,101524385.4727957,91402071.97495943,104798861.64253335
111885071.1604999,125853236.88665695,131168188.09156626,123917568.8124524,114338784.03409187,101524374.95911053,91402052.61767974,104798895.52393314
111885090.32900527,125853256.14584242,131168289.86936888,123917449.61349055,114338830.7599289,101524292.96195857,91401987.17894676,104798853.46169078
111885192.11686246,125853163.32688355,131168211.22670409,123917563.90342869,114338711.92943504,101524300.74390401,91402084.23300952,104798870.40416844
111884957.6025189,125853242.4240865,131168179.57109319,123917483.53251754,114338787.7644356,101524410.11392605,91402079.0795847,104798895.29160509
111885036.05058393,125853249.67169385,131168153.5048189,123917531.65590942,114338761.476501,101524353.25659998,91402086.87351409,104798876.36690636
111885092.7846351,125853263.3427451,131168226.17037028,123917494.98725721,114338714.42657475,101524410.60263047,91402056.07792804,104798938.33432795
111885133.0216492,125853180.27873182,131168237.43672006,123917378.73053169,114338832.63701072,101524394.51309238,91402095.78608769,104798779.97064757
111885075.97800152,125853282.24004431,131168248.34638013,123917531.94991627,114338821.85820492,101524345.46966471,91401994.34259735,104798801.23637109
111885074.11339629,125853220.71682139,131168209.73641136,123917477.94520748,114338731.03771898,101524399.91419773,91402084.67515136,104798770.40509221
111885036.54004613,125853279.16539042,131168198.1278434,123917532.61832245,114338864.84343609,101524447.56088832,91402106.5234324,104798832.85702597
111884967.23322922,125853160.58825913,131168137.93306921,123917447.00937599,114338699.79293174,101524420.71531744,91401979.2683774,104798795.2124106
111885057.49786149,125853273.73259014,131168257.55703059,123917488.1405624,114338796.50966132,101524383.41772386,91402156.3768527,104798918.9147342
111885108.00501649,125853301.49640618,131168152.82237515,123917518.33442317,114338800.95200692,101524455.49156497,91402032.98052405,104798843.5333397
111885063.34737805,125853221.18168716,131168250.20624867,123917524.83773789,114338698.14115563,101524389.49282412,91402109.85356843,104798834.5693279
111884966.73101795,125853228.1715126,131168192.67888469,123917504.1806927,114338841.42882757,101524409.50380069,91402128.98355597,104798881.94140682
111885135.41720495,125853179.04282345,131168173.79660055,123917541.7404907,114338846.04746465,101524461.63058813,91402052.89515935,104798890.89674611
111885117.24103129,125853163.72562517,131168161.30292588,123917525.85292521,114338808.74755205,101524400.97666754,91402091.10195397,104798858.18317725
111885087.88391082,125853119.4692917,131168263.36161366,123917433.54104665,114338722.13109027,101524398.65468742,91402015.41531073,104798920.54536048
111885025.4703461,125853126.17888756,131168376.14646862,123917440.7933356,114338716.37842657,101524366.34968579,91402082.94258328,104798770.89532237
111885132.34436664,125853139.24478355,131168130.40848148,123917448.81129444,114338775.80754004,101524456.7627232,91402166.77649526,104798816.14299986
111884919.18206213,125853176.73388195,131168209.1012545,123917524.50111155,114338730.49968731,101524350.21339524,91402153.48723508,104798856.95780405
111885041.93785922,125853202.77971825,131168229.39671788,123917434.31871448,114338860.2625804,101524442.77808213,91402224.31498548,104798807.02064386
111885067.59468792,125853154.62879728,131168208.36268733,123917484.55915684,114338760.1920944,101524340.7640282,91402060.94723825,104798858.42472127
111885058.36007723,125853234.46998407,131168259.78444701,123917526.90864079,114338835.79900634,101524417.8567269,91402083.61199854,104798836.31829251
111885066.59814145,125853208.84032871,131168124.45149477,123917440.45785624,114338763.0542268,101524422.00627698,91402087.12715735,104798818.6974832
111885058.65057671,125853189.21256162,131168199.24723624,123917507.16111784,114338848.40484986,101524290.42160203,91402044.44934271,104798926.21682625
111885054.60030372,125853136.56634566,131168157.87440659,123917471.78214206,114338752.74079116,101524557.24458341,91402097.07235911,104798875.37521215
111885132.40450136,125853243.04156461,131168136.28883809,123917494.29304098,114338821.66601077,101524354.44331653,91402063.79193233,104798820.39957576
111885061.01209024,125853160.23936841,131168154.14834397,123917386.97468938,114338814.24674666,101524350.62521887,91401959.93349987,104798803.49638188
111884994.69126637,125853197.39279957,131168254.23379752,123917468.73404977,114338827.67887132,101524355.47200087,91402130.68498036,104798879.44287133
111885004.30896889,125853316.0042471,131168302.55393495,123917426.1818232,114338759.40788856,101524402.78827116,91401991.25518495,104798869.45041181
111885057.93732713,125853188.43052842,131168205.51691875,123917512.7662493,114338691.98911679,101524316.50958435,91402101.19149116,104798918.22734615
111884973.24266098,125853253.29019232,131168269.79460849,123917514.05612502,114338873.08772337,101524492.66883346,91402100.4392779,104798923.95140265
111885034.6980681,125853192.5898783,131168222.37594971,123917345.35761817,114338800.42721649,101524378.37175654,91402056.73195219,104798845.53039238
111885042.55054405,125853213.483138,131168212.9028406,123917436.4013991,114338697.39633338,101524435.1892874,91401953.48859802,104798838.57859613
111885012.03915438,125853289.12094864,131168363.28353709,123917454.85720024,114338765.28543216,101524462.88484415,91402051.31939149,104798902.79558223
111885101.7320268,125853240.98912676,131168188.98180556,123917530.65988171,114338850.08458102,101524455.16082713,91402072.00365664,104798847.4401586
111885084.65192845,125853283.62096648,131168252.62591565,123917408.03841561,114338816.02238029,101524378.43381536,91402061.14322747,104798870.43303886
111885136.27012457,125853135.97616051,131168195.08645746,123917478.17689262,114338777.00137123,101524364.43132973,91402059.4204078,104798891.85912213
111885036.0222254,125853181.85498072,131168200.3340668,123917482.7752869,114338831.05404845,101524431.98513189,91402008.74245505,104798898.64898485
111884928.68186414,125853297.87969665,131168214.71150567,123917456.89823523,114338848.64166121,101524314.11103109,91402049.41533646,104798729.14031856
111885022.43731035,125853162.84901324,131168193.54565246,123917580.44100668,114338778.81170815,101524504.00938755,91402166.27361774,104798943.06498279
111884977.2085897,125853282.87713683,131168277.81365384,123917516.39933236,114338840.94233154,101524435.42346731,91402035.08720447,104798801.8392834
111885073.76738414,125853258.5011116,131168180.6762772,123917454.89986627,114338738.3045262,101524543.5314439,91402148.01038107,104798948.68634243
111885095.66749623,125853330.57150026,131168234.71793233,123917501.7437641,114338731.75726724,101524386.0610889,91402047.9750851,104798837.52786829
111885062.35255656,125853223.61397669,131168275.47168587,123917391.3050255,114338776.65646604,101524426.364213,91401994.41485415,104798854.62796848
111884973.84051512,125853164.10005109,131168254.9287109,123917434.67793646,114338764.72570714,101524341.57134046,91402000.45819739,104798804.35216579
111885099.68505517,125853169.52046466,131168208.21151249,123917505.25666091,114338736.42502256,101524405.77783021,91402050.33164564,104798859.88196649
111885166.10905239,125853144.18619709,131168225.62166016,123917504.56415725,114338780.72010694,101524394.47648893,91402069.89726077,104798809.20472309
111885107.2206945,125853209.65178286,131168285.27976692,123917454.03925402,114338764.87158841,101524384.38361503,91402070.45746894,104798847.7837291
111885023.88805689,125853240.2967489,131168203.75192088,123917445.04254453,114338709.18506867,101524405.26777567,91402052.97066969,104798851.62722461
111885069.59683771,125853195.2971197,131168262.39952974,123917469.60671368,114338699.72416049,101524342.12802878,91402107.79344468,104798850.36242305
111885036.9204134,125853134.85846458,131168188.58710416,123917414.26558149,114338759.96064651,101524385.14324127,91402078.73536511,104798806.79886067
111885095.39745213,125853287.49991734,131168120.60443795,123917485.80637985,114338869.91675086,101524393.00007957,91402110.21647514,104798863.30041622
111885031.40077037,125853239.18336907,131168273.6010146,123917523.85574703,114338906.27079415,101524341.43450783,91402055.66158052,104798925.54366638
111885070.16538343,125853220.81981869,131168203.99746154,123917489.90736939,114338743.73471569,101524449.19180521,91402013.20902067,104798878.5898028
111884984.26355225,125853253.17355086,131168222.95870164,123917557.24274871,114338742.72679533,101524431.25678559,91402129.55807938,104798760.23595363
111885057.70434763,125853253.07257354,131168156.04563792,123917503.04185627,114338878.17340775,101524444.88531873,91402074.9621028,104798941.41320708
111885125.70390685,125853218.3460269,131168259.27954262,123917491.9935754,114338833.40733552,101524429.67313048,91402025.95176746,104798831.99663371
111885041.70588714,125853254.61186993,131168173.94549571,123917545.40473922,114338842.4531573,101524418.30294898,91402146.10839878,104798904.34855026
111885118.82172067,125853307.28220005,131168243.26084723,123917483.72250435,114338749.38385837,101524436.04444312,91402160.28244041,104799029.99271598
111885071.61210227,125853272.99676766,131168228.76416504,123917499.5769062,114338747.0412206,101524370.4265431,91402023.79533698,104798811.91586563
111885044.09772499,125853272.26489453,131168130.89139494,123917449.19170444,114338749.79191239,101524323.58493298,91402016.55684796,104798834.57801187
111885001.44722308,125853140.50327902,131168266.51682392,123917419.42790532,114338694.79900962,101524395.31351782,91402021.7051631,104798841.85908142
111885078.42183374,125853191.02387983,131168127.15308961,123917449.51330523,114338784.65779139,101524361.64570603,91402063.2415245,104798855.07458043
111885072.30204715,125853144.79916802,131168270.87630442,123917462.97452462,114338755.16799405,101524405.9683789,91401960.40825611,104798925.056111
111885179.64667316,125853246.41324669,131168215.2376034,123917477.34428239,114338716.14037727,101524422.46403289,91402068.97611366,104798816.6125002
111885098.44365537,125853221.1136246,131168221.20673172,123917432.74951585,114338709.5571988,101524391.62495744,91402028.83392917,104798878.34300064
111885005.87592764,125853179.88114612,131168117.64523841,123917528.84690191,114338789.14953423,101524307.0164088,91402100.80060202,104798865.67365062
111884971.81926544,125853173.37184796,131168192.94006106,123917532.71209915,114338703.31218071,101524455.27461855,91402179.29778217,104798721.37610048
111885139.14485702,125853170.61681616,131168199.2422044,123917458.4119019,114338865.69704615,101524449.7870473,91402114.55560927,104798843.33022624
111885000.71554649,125853224.89720261,131168233.98697224,123917387.54752943,114338818.92470999,101524401.23708594,91402057.7075099,104798833.61021394
111885046.3185856,125853237.70246936,131168177.8159117,123917471.53551361,114338829.17938063,101524366.38350058,91402178.67504591,104798787.22740756
111885067.5597629,125853248.14839266,131168153.83396795,123917526.88825335,114338796.48069943,101524452.27130665,91402099.69962865,104798862.99625237
111885082.0645207,125853192.81970213,131168245.59865333,123917532.00605677,114338812.95619309,101524361.22266585,91402000.34087518,104798792.74465786
111884987.01895964,125853330.78344415,131168124.14704065,123917514.9032789,114338849.8296937,101524387.09310104,91402034.50872448,104798877.39156957
111885059.7705009,125853285.90464938,131168105.33336912,123917447.14652406,114338820.7356051,101524334.7719461,91402043.49258304,104798813.16365775
111885044.90897359,125853190.7150734,131168201.37093195,123917470.03764135,114338688.99651273,101524375.626986,91402078.22080375,104798847.02045582
111885080.10641897,125853290.04062782,131168224.42534572,123917362.58473952,114338840.5628013,101524404.08821574,91402119.89590438,104798840.06130342
111884948.57196353,125853271.39539087,131168182.34735286,123917483.37302265,114338831.20283328,101524461.21061206,91402108.53111883,104798861.64314936
111885046.60939544,125853189.07456705,131168124.74102998,123917392.18122177,114338828.55175613,101524435.46109664,91402030.37852405,104798863.3791996
111885086.67448576,125853197.24985267,131168170.60359369,123917591.04196113,114338819.77595071,101524356.74586236,91402094.15814877,104798835.57151829
111885040.30467612,125853232.34429395,131168254.15100034,123917408.09256119,114338678.83314975,101524344.045156,91402097.6710533,104798885.16582054
111885044.96667452,125853213.67691931,131168225.11424814,123917487.01697293,114338811.59893909,101524379.0241215,91402048.45121452,104798844.53260228
111885041.01860225,125853211.64297573,131168311.88112459,123917360.85099722,114338866.928279,101524393.46068898,91402047.9654113,104798865.52913973
111885057.42317946,125853243.83610235,131168173.26666495,123917460.28760545,114338875.87198672,101524417.75015113,91402125.1419558,104798850.2888793
111885000.88390693,125853313.19974767,131168168.30506589,123917423.2181093,114338772.00424676,101524400.47028528,91402101.9047409,104798922.86073644
111885073.78247121,125853231.17499965,131168200.43207641,123917455.75665388,114338737.01870207,101524316.9834474,91402013.35542946,104798878.72094293
111885066.1245355,125853272.53890832,131168213.96424727,123917543.600209,114338861.81418194,101524386.11679116,91402196.37938832,104798856.48695835
111885103.82296938,125853219.94110304,131168193.7048281,123917408.77639383,114338825.79796469,101524410.30809642,91402136.77208246,104798978.83047839
111885116.6656066,125853264.99168614,131168261.3864046,123917452.62283611,114338771.75595318,101524398.92565873,91402080.29124069,104798844.13984421
111885020.25869364,125853270.92674886,131168188.34501967,123917501.4677162,114338801.52600521,101524357.0598574,91402024.98873381,104798789.5784525
111885043.07135566,125853204.30562143,131168245.11842626,123917443.57145241,114338725.53902856,101524406.86313917,91402124.96024293,104798824.96850547
111885031.61431623,125853275.02435975,131168173.52478051,123917417.26792486,114338745.23233101,101524372.02328786,91402004.32368752,104798971.93667091
111885060.07735445,125853239.30481075,131168207.19918522,123917490.09260954,114338680.3671553,101524497.37156537,91402056.2949925,104798854.07849824
111885099.39855643,125853210.49612123,131168188.14349474,123917403.4885382,114338740.497422,101524328.41387889,91402030.97457606,104798843.17519622
111884943.42881906,125853298.55027136,131168268.28934073,123917435.61090228,114338857.7797207,101524422.47367778,91401942.63703264,104798827.50371431
111885030.25525476,125853222.3218313,131168225.8895523,123917510.68477426,114338801.83620562,101524454.01449169,91401919.76248349,104798840.45403126
111885098.6429126,125853215.6437294,131168239.11396715,123917475.88045457,114338754.50411448,101524404.1757849,91402075.69509354,104798783.88757369
111885081.09224583,125853256.68005766,131168187.11859426,123917400.44634156,114338732.54342638,101524331.02886593,91401990.90172479,104798880.80260874
111884984.4155447,125853321.33435482,131168208.6635684,123917502.1626898,114338735.86917196,101524413.85566321,91402001.80346943,104798872.69367449
111885054.38935338,125853262.11091566,131168195.19871561,123917425.8865771,114338707.78842227,101524432.10853161,91402124.91328947,104798872.67835997
111885084.53779793,125853161.17487451,131168288.197062,123917391.01725252,114338777.35154141,101524259.8056715,91402117.82086389,104798840.84772803
111885097.70602936,125853328.34459524,131168228.79706004,123917498.1680676,114338775.41822624,101524470.26464573,91402090.70247518,104798805.06854424
111885059.7094611,125853166.64788783,131168255.34562954,123917467.51728928,114338737.40943667,101524482.34307389,91402015.20370862,104798940.53753519
111885162.19129968,125853181.91212706,131168160.54207286,123917443.53616743,114338788.94300865,101524401.65716133,91402078.44844341,104798893.19530587
111884986.54356852,125853311.1156491,131168240.18755779,123917478.76264797,114338793.53626312,101524426.86508879,91402070.06421447,104798918.79432431
111885028.03118141,125853175.46045591,131168221.19355366,123917479.62035507,114338755.217887,101524341.19257545,91402008.45193249,104798886.08980581
111885063.17455232,125853237.52253059,131168270.15573142,123917474.36297685,114338850.81001839,101524446.6184434,91402020.07348806,104798891.9469891
111884989.75740449,125853293.15012349,131168267.17899874,123917487.4626702,114338763.4313351,101524434.90267384,91402028.82877861,104798813.88627613
111885066.2295444,125853277.47949404,131168257.55328973,123917486.1597188,114338804.85017163,101524420.19497861,91402006.52938825,104798856.76911908
111885128.87558848,125853198.36129652,131168177.19445445,123917532.14435422,114338846.6549324,101524380.74030346,91401987.92905271,104798809.19257726
111885053.86910562,125853143.53916775,131168166.15659718,123917491.09489022,114338833.2818003,101524442.17305668,91402175.25792113,104798821.09781921
111885003.40241739,125853230.14444725,131168250.07319292,123917488.68631682,114338869.22719531,101524297.44272807,91402160.56777541,104798713.2013563
111885042.81596975,125853069.16888708,131168253.54122362,123917428.36367564,114338857.1883592,101524388.58404922,91402124.11080088,104798881.6152308
111885070.59880319,125853210.88387941,131168245.12010705,123917555.43416522,114338882.61667202,101524444.15947522,91402042.37744462,104798847.80086614
111885041.08404994,125853240.21487531,131168212.06937954,123917433.57016931,114338832.02911836,101524484.09254362,91402135.74682336,104798843.01640259
111884989.53654224,125853183.33032331,131168141.95805086,123917489.77690583,114338768.3600874,101524425.56526104,91402048.4191917,104798843.52702242
111884975.167341,125853224.69222768,131168309.9245083,123917391.40270038,114338784.04791875,101524547.30164587,91402007.10444166,104798844.11711134
111885007.48033948,125853271.53060403,131168232.38709998,123917449.6900112,114338734.13435209,101524519.96742553,91402000.33269148,104798887.46541639
111885074.87434727,125853173.5787082,131168164.880369,123917463.50521345,114338804.94408184,101524442.38722372,91402002.60582131,104798819.60536718
111885000.64618242,125853210.44484302,131168253.00792287,123917496.24249442,114338756.09716539,101524428.435152,91402114.44602199,104798845.77394542
111884989.25616142,125853189.00960077,131168238.67332768,123917474.21499425,114338787.81272678,101524348.81814188,91402095.74081925,104798880.31768806
111885071.02316457,125853136.37514335,131168297.57347356,123917474.41089971,114338788.64286356,101524338.77782094,91402069.66382593,104798859.91510256
111885001.72689645,125853252.12510556,131168270.67579877,123917443.86259647,114338744.3020066,101524343.56738403,91402063.28370258,104798892.6669055
111884946.24170533,125853323.90432847,131168128.41200343,123917536.75346999,114338799.83427021,101524460.2148252,91401954.4403284,104798816.3722654
111885059.94516422,125853198.4837485,131168223.62846611,123917440.0292932,114338728.2295682,101524428.28496066,91402055.42867406,104798827.28409326
111885050.00424473,125853262.17242984,131168202.9719562,123917443.84484884,114338759.22785911,101524409.28254196,91402028.59600629,104798793.5012533
111885190.05473907,125853160.71069586,131168259.14022548,123917498.97624758,114338802.45715512,101524436.67716464,91402127.82340808,104798889.77968627
111885001.29168426,125853186.14940153,131168109.65514591,123917495.07040074,114338861.21587801,101524341.74812217,91402083.76424389,104798839.60221633
111885055.64351305,125853154.89908038,131168224.99032551,123917575.29582323,114338847.56638809,101524328.46189746,91402049.96737063,104798861.54793547
111885065.61332881,125853200.55944327,131168271.66335078,123917448.7569804,114338800.8870646,101524396.27344115,91402018.19676562,104798859.26819937
111885118.07460085,125853265.54489687,131168149.53691603,123917527.32266502,114338806.76484485,101524415.26195027,91401960.93663451,104798890.28207774
111885061.57108065,125853265.6076211,131168214.64089727,123917502.76231891,114338847.68741982,101524362.52761361,91402138.80240726,104798882.39040534
111885047.12947053,125853193.85069837,131168211.31336726,123917397.90349595,114338802.25068036,101524395.06590116,91402085.87436043,104798867.69807114
111885063.10979633,125853209.12556057,131168163.10865754,123917524.16676766,114338713.67495167,101524353.33201124,91402072.97225109,104798793.3203647
111884979.59112224,125853261.30133349,131168231.48976,123917546.64334221,114338856.41745366,101524474.9988155,91402141.82953806,104798831.38309617
111885062.57423481,125853247.99278958,131168273.46707863,123917469.25907369,114338793.96178167,101524405.23706019,91401958.99020582,104798812.27539776
111885111.15009965,125853257.30509116,131168234.9528509,123917513.67866154,114338739.96887891,101524399.0229473,91402051.0946088,104798975.71596883
111884980.74096613,125853151.671734,131168193.219207,123917479.48652592,114338746.5865983,101524421.49060734,91402059.43625328,104798882.27364944
111885082.88502349,125853201.33809315,131168237.51723735,123917406.69403104,114338767.79278676,101524362.36701232,91402197.12793627,104798938.18846127
111885042.67759766,125853167.05932893,131168163.57022575,123917427.06991403,114338824.1475676,101524372.37006836,91402032.30656056,104798893.73914103
111885045.68799512,125853177.05404074,131168221.79662845,123917535.68980871,114338773.42554826,101524392.51968823,91402079.35954753,104798798.10492563
111885127.99552964,125853091.17555152,131168150.96515553,123917406.77280422,114338884.97138882,101524428.84896477,91402049.4847773,104798856.89988443
111885090.99242724,125853242.10298479,131168149.0281902,123917534.8486992,114338840.68098089,101524329.08815472,91402007.31916504,104798868.04148671
111885104.11652748,125853263.69048123,131168228.11371882,123917478.27054253,114338835.89091843,101524425.21137902,91402039.59776856,104798894.56214018
111885065.47975178,125853205.02878013,131168227.1196241,123917498.14759775,114338887.45189749,101524415.62918232,91402108.30342428,104798864.28693357
111885088.51043057,125853170.09521249,131168350.90572402,123917499.09720378,114338711.53512892,101524402.07486168,91402184.08704057,104798847.87271117
111885021.24479711,125853219.58482139,131168145.31987315,123917443.13568866,114338872.4005973,101524333.83329621,91402030.42895974,104798861.11633761
111885059.78567915,125853220.61003388,131168194.08621834,123917468.35997748,114338799.36366032,101524417.0858765,91402059.72857478,104798732.14257883
111885017.13670014,125853221.03965038,131168282.05202053,123917538.39017008,114338787.123935,101524380.11779784,91402013.26487342,104798809.8780039
111885037.12157492,125853174.58132243,131168268.53069149,123917483.77682616,114338888.68449488,101524354.32379647,91402132.02808969,104798860.59100486
111885162.20101261,125853238.47212729,131168216.0375341,123917492.02978468,114338833.73206791,101524360.34894541,91402095.08171521,104798787.05626507
111885049.96024023,125853264.76705748,131168182.60085855,123917413.4948605,114338740.27636945,101524544.76248002,91402070.36253092,104798802.25022331
111885025.15924081,125853265.49713999,131168264.62325819,123917545.3088969,114338830.4775474,101524371.8419559,91402030.6799511,104798880.27415255
111885098.86316231,125853239.85495658,131168229.45757076,123917432.14944038,114338791.66200912,101524305.10589205,91402186.76778077,104798891.05333392
111884998.66142216,125853119.12703381,131168197.64817171,123917524.77049276,114338824.6196807,101524464.04495876,91402067.07885678,104798939.70627299
111885034.86704393,125853234.24357241,131168241.45670938,123917564.3750192,114338832.7064519,101524365.96830119,91402065.70769268,104798861.11416434
111884976.54891817,125853176.8121768,131168227.87007482,123917470.71071962,114338761.48424578,101524522.15032291,91401982.55137898,104798817.06930968
111885178.41277348,125853227.35288416,131168134.18601242,123917498.71155868,114338778.02064428,101524421.38153644,91402100.34100062,104798846.13786815
111885152.94999148,125853189.85277177,131168189.63324982,123917403.78306058,114338845.24132015,101524369.61023179,91402098.90993698,104798856.6306694
111885016.79290946,125853133.63185558,131168205.73989026,123917473.89927746,114338788.835283,101524363.59042574,91402150.84677193,104798864.40158127
111885054.16183463,125853242.97413436,131168237.00303692,123917481.55457318,114338814.74248561,101524377.53772916,91402145.26541477,104798811.61046883
111885060.74091776,125853230.65563783,131168188.98150134,123917384.9452184,114338721.67600052,101524348.24660203,91402103.04134573,104798911.6967743
111885079.88714789,125853229.25371872,131168158.27183811,123917394.63042663,114338830.86414047,101524466.82698487,91402105.82268378,104798794.66538367
111885048.3139387,125853241.73964977,131168255.98787558,123917591.49063939,114338731.68912618,101524355.82249764,91402108.81299144,104798841.46893333
111885041.8270101,125853263.05301288,131168167.47935829,123917447.32250863,114338816.91122875,101524409.43798988,91402042.93108752,104798900.78965554
111885101.06708193,125853321.3105517,131168170.41127123,123917422.0199823,114338783.79375297,101524430.00636995,91402025.80716059,104798856.329017
111885088.05199143,125853197.69190532,131168229.15797448,123917530.59086144,114338807.7493818,101524387.89994918,91402160.70746511,104798902.53995468
111884978.28839785,125853103.06687427,131168252.24160337,123917388.50308941,114338801.73876753,101524388.91658583,91402180.60444997,104798962.28102337
111884973.0701655,125853211.57837234,131168300.88696757,123917508.14361057,114338729.66735886,101524405.39492726,91402079.76433778,104798855.00316085
111885119.68450023,125853281.74317455,131168175.58622469,123917441.70853627,114338783.3908537,101524384.45531008,91401981.10484071,104798829.29693893
111885115.20966627,125853153.87647542,131168166.014663,123917457.98524046,114338735.16248451,101524385.50746845,91402170.22653137,104798826.01697981
111885063.1050262,125853203.53113338,131168227.87142713,123917480.70343794,114338736.632556,101524302.74799101,91402128.4487981,104798875.89832653
111885081.28239906,125853235.07385297,131168212.97906555,123917496.14651111,114338758.58593231,101524384.49001421,91402107.8869661,104798816.08943562
111884987.13703004,125853210.57950497,131168202.91008613,123917506.76748376,114338756.69395657,101524367.04231244,91402129.51479279,104798873.32387893
111885102.68482438,125853375.2184292,131168151.98711377,123917476.36336096,114338796.80347784,101524407.97744073,91402038.17929225,104798888.09045984
111885043.67706412,125853271.90302867,131168298.73071104,123917532.5353374,114338846.25046335,101524423.38861415,91402147.9574095,104798899.50504096
111885155.18173443,125853243.40749228,131168261.96500058,123917491.96050172,114338791.62361774,101524458.5362052,91401995.0382962,104798894.98296306
111885073.98712721,125853210.36361848,131168197.51019152,123917531.72063126,114338860.32599995,101524492.62305804,91402149.97088397,104798826.53988406
111885083.26092511,125853300.66417764,131168173.79286812,123917486.50427097,114338851.80904357,101524370.40110981,91402138.58265716,104798844.330528
111885063.18224567,125853255.95271431,131168265.56782658,123917442.21739295,114338764.71876849,101524357.5151985,91402015.71689157,104798934.22597724
111885024.94669154,125853230.6956939,131168200.72212045,123917400.63721894,114338869.07156509,101524329.95670281,91402106.70853193,104798899.00518094
111885010.69013605,125853199.931205,131168260.74386434,123917471.29394148,114338771.01427022,101524301.63185287,91402059.9234913,104798814.80143769
111885118.55334783,125853191.73026554,131168165.71877082,123917467.0958547,114338783.08905777,101524419.4961244,91402062.96223295,104798746.24368045
111885084.43634321,125853240.10261443,131168283.36669081,123917521.94641916,114338833.81521909,101524361.76918347,91402050.88778059,104798834.76137269
111885118.17614074,125853191.06681134,131168185.45552061,123917417.26163737,114338798.87624328,101524264.91412225,91402118.12214729,104798800.1739873
111885074.61358951,125853195.9963795,131168158.0246608,123917447.1871029,114338825.83696677,101524438.79545067,91402032.43429318,104798802.2712859
111885069.26832522,125853213.4425175,131168283.38415615,123917566.8889066,114338778.39501095,101524417.89024116,91402094.41098927,104798794.6489052
111885082.44212133,125853218.80813678,131168291.91241674,123917565.51392749,114338768.49290873,101524473.03873374,91402113.73077035,104798843.5045243
111885098.59506743,125853234.1119883,131168133.51182215,123917480.99578968,114338829.9246689,101524478.02196348,91402001.20804341,104798955.48258185
111885082.43593994,125853172.71023956,131168327.58247253,123917400.44997463,114338760.03362499,101524402.61830327,91402017.1589587,104798895.57195897
111885089.82060382,125853117.8766791,131168193.60010087,123917566.3220323,114338827.24238323,101524420.32929453,91401964.68400243,104798878.69164778
111885048.41055489,125853264.32720038,131168187.05383256,123917551.870759,114338841.22596318,101524324.83879888,91402104.81775847,104798928.60777172
111884982.59558593,125853187.79028215,131168303.93006317,123917476.82743767,114338759.60658218,101524391.47382222,91402096.67162378,104798830.92085211
111885098.66342643,125853182.86581452,131168207.65389438,123917518.93377231,114338814.23102286,101524466.90996106,91402072.1038563,104798781.6054864
111885114.26461743,125853212.95459007,131168235.2461384,123917426.96076041,114338797.77192524,101524398.13673338,91402111.44770826,104798894.51182719
111885119.73041333,125853215.61768453,131168240.18937244,123917474.18847361,114338724.41407378,101524312.65294163,91402028.28626424,104798794.71734081
