carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656307.21706182,122803942.12951048,123400063.55276161,126033434.9942317,109135079.60370892,102202929.96261236,95062454.11284155,96181584.81469686
108656330.50292155,122803898.22844881,123399974.92353454,126033425.52690925,109135091.31553833,102202874.46778962,95062474.6367785,96181569.4493544
108656367.98894027,122803945.51615222,123400018.38210253,126033307.0167093,109135075.26713593,102202950.38301203,95062395.90255736,96181685.41109173
108656306.80038787,122803901.75603473,123400072.2103191,126033370.0242654,109135124.85972552,102202799.44906332,95062406.89367858,96181599.11352415
108656322.16252679,122803898.76206985,123399980.81721331,126033409.57230575,109135111.02666129,102202983.58162832,95062444.74624997,96181701.19115248
108656279.2515795,122803952.89403187,123400016.88684827,126033406.38403618,109135166.45961462,102202945.78286834,95062409.4496059,96181704.3860142
108656304.84284638,122803991.91618922,123399917.01027116,126033371.58243391,109135107.72633815,102202859.17840198,95062499.114116,96181690.73993321
108656255.33256884,122803981.11539601,123400001.61509769,126033231.6163976,109135005.74229482,102202926.52626668,95062460.27681586,96181660.24425898
108656309.69796944,122803895.75154348,123399988.11896633,126033348.2823337,109135128.74881145,102202789.11746259,95062521.61671507,96181786.79372026
108656337.02642986,122803811.70035447,123399974.48393725,126033390.63972895,109135087.69042729,102202822.10587792,95062493.526362,96181649.34344934
108656385.87111816,122803928.27628516,123400080.44350983,126033388.08737451,109135042.89486286,102202793.49325024,95062434.98963968,96181636.79637106
108656408.60479486,122803919.27978487,123399996.54359803,126033358.08808696,109135047.66927426,102202884.55353175,95062363.64734626,96181770.5483226
108656297.50844134,122803837.87645718,123399997.58927995,126033256.90184744,109135117.39215747,102202843.83564478,95062456.99849626,96181724.7580373
108656403.01302424,122803950.9031678,123400016.97265506,126033249.07351881,109135244.84747116,102202890.86922693,95062407.59131503,96181705.17500983
108656362.17513624,122803953.10909975,123400038.99235697,126033355.36559953,109135054.08663714,102202813.06404287,95062398.95293404,96181733.8060233
108656361.15000694,122803981.6394347,123400036.8191882,126033371.91766635,109135037.21008451,102202884.38273162,95062533.5335278,96181640.61419031
108656251.16760927,122803943.97288792,123400008.56083345,126033348.31433882,109134993.81506728,102202880.52003653,95062513.26291405,96181714.97557515
108656260.34128886,122803880.7136112,123400153.20028755,126033337.46939601,109135142.41761702,102202924.59417063,95062499.55700931,96181697.79724084
108656340.15117478,122804019.26706362,123400069.99385875,126033318.95111276,109135047.32218331,102202869.85047841,95062511.32429372,96181792.12797007
108656272.50439534,122803847.28533232,123400113.32815611,126033348.5503547,109135024.33042109,102202840.38930719,95062540.06193742,96181701.71846484
108656309.50812183,122803917.23624076,123400033.57951212,126033380.04790841,109135110.90649426,102202925.48366417,95062543.59563129,96181719.88600016
108656273.00157802,122803995.73140284,123400092.33112364,126033383.53111525,109135148.43792073,102202893.18665478,95062532.62238747,96181715.2717484
108656296.6986038,122803968.36760987,123400052.1265052,126033469.66160662,109135057.73878002,102202812.25298622,95062488.06831391,96181789.37204307
108656328.24924275,122803896.89288214,123399928.1911007,126033372.98936349,109135029.23093843,102202942.10915023,95062468.43230961,96181695.77977742
108656244.24052484,122803913.30425216,123400057.99608284,126033330.36269984,109135005.85967448,102202868.8734232,95062472.77486993,96181680.90476397
108656393.61252245,122803882.38092785,123399970.91509223,126033322.12541403,109135132.43188277,102202913.19438948,95062494.9071495,96181632.85756351
108656236.45912479,122803855.53353578,123399972.06822628,126033318.30115889,109135091.16908573,102202925.72625284,95062456.37684265,96181656.56107105
108656426.27423187,122803905.19816622,123400026.14466996,126033340.72254598,109135054.58408907,102202800.91244224,95062509.35322458,96181753.23397869
108656306.4063627,122803917.23779972,123399885.8582584,126033323.82252675,109135109.46385571,102202925.42842597,95062508.57447332,96181765.39392474
108656370.82877836,122804001.2387836,123400008.32500069,126033295.07087684,109135099.76379986,102202832.74955356,95062486.48709989,96181650.38472952
108656278.08253548,122803977.21766026,123399981.22456944,126033357.78261189,109134994.09181426,102202861.50283863,95062467.03027783,96181626.41188082
108656377.70676105,122803981.91636023,123400037.78920752,126033305.26248498,109135128.65535177,102202920.51564866,95062468.63639688,96181695.43825163
108656336.89954983,122803920.14286524,123400081.81694704,126033278.63198523,109135208.05304569,102203018.78030552,95062493.11473978,96181713.43037573
108656355.90563466,122803911.611502,123400031.8792844,126033406.66040611,109135164.38631266,102202791.9229399,95062464.4341795,96181701.02266571
108656426.89183268,122804010.97066061,123400041.1250273,126033413.31372522,109135042.26126805,102202953.44150153,95062368.50947835,96181787.53569385
108656310.82429837,122804021.31167302,123400019.60676166,126033370.0425834,109135037.35183986,102202821.30413884,95062540.52919874,96181684.36617656
108656350.09745684,122803863.14570309,123399996.06477076,126033451.39339903,109135144.19924323,102202811.3890554,95062462.73185259,96181741.15131554
108656262.54725051,122803876.01092957,123400024.60837725,126033300.25324006,109135095.70136508,102202931.77568173,95062518.17480844,96181696.65434904
108656404.1019972,122803968.02222626,123400029.77867252,126033466.01322773,109134984.35466714,102202918.62577882,95062568.19314212,96181705.69222379
108656264.7303502,122803845.96571392,123399996.71203275,126033395.88012238,109135005.80677533,102202838.63762924,95062481.99972159,96181623.01088643
108656372.32290399,122803903.54515903,123400062.15614305,126033243.41369514,109135113.06449884,102202909.13747074,95062535.61712806,96181729.58180824
108656269.03952017,122804000.62088054,123399961.64083123,126033330.71362233,109134999.63266757,102202841.71808259,95062377.37567595,96181696.77037431
108656359.24865396,122803950.86908767,123399996.68690923,126033403.48494798,109135073.9265228,102202917.45913194,95062539.89940517,96181726.46100469
108656320.46929201,122803873.21299388,123400024.37158713,126033420.26073147,109135128.98546672,102202868.4746341,95062418.92353866,96181665.07217908
108656268.85694098,122803982.62064114,123400024.71490371,126033413.92897676,109135109.41849758,102202831.5007862,95062416.11331138,96181764.04854593
108656278.17124562,122803884.2501027,123400010.88734324,126033348.66401654,109135060.27077253,102202880.58468333,95062456.04424965,96181626.22348666
108656361.20795178,122803815.19435352,123399997.44404486,126033345.04584138,109135072.7709512,102202900.62389806,95062549.88572705,96181663.88091566
108656275.33237337,122803890.00006238,123400071.87218997,126033399.91405548,109135100.9274691,102202850.4712194,95062490.89368132,96181658.16297068
108656339.34886938,122803946.3547836,123400103.16784073,126033317.4998781,109135107.01506357,102202881.53839915,95062470.80321442,96181568.09450306
108656405.13433011,122803902.46072547,123400026.96918337,126033354.05585054,109135122.75056185,102202898.89126459,95062432.84919831,96181665.24281138
108656339.51488897,122803898.42392512,123400099.61191908,126033366.95106795,109135052.71312457,102202957.95575793,95062453.12118332,96181672.4055629
108656269.40449458,122803982.97745983,123399985.15578961,126033300.27850804,109135057.5476703,102202834.62310846,95062515.87748526,96181557.599493
108656402.60483637,122803878.13169236,123399993.0897674,126033323.14312121,109135081.4367179,102202928.98105522,95062445.8755309,96181744.05507633
108656355.18001337,122803818.97833467,123400126.55194594,126033313.65212584,109135124.84995449,102202910.09926747,95062527.00716826,96181602.22658186
108656196.70216313,122803901.62735201,123399989.04174633,126033326.43315423,109135092.70783284,102202872.63648176,95062440.5845299,96181644.41547571
108656332.6679812,122804041.16420054,123399992.2505731,126033333.7092703,109135051.7917184,102202912.12043676,95062397.81152631,96181614.7835549
108656326.45252801,122804081.65617418,123400082.13769536,126033340.07200842,109135053.9568636,102202892.67819113,95062478.37107252,96181735.01136068
108656321.30602871,122803905.52332842,123399991.6289541,126033330.7744009,109135080.65567468,102202858.28616993,95062435.12795755,96181570.3920259
108656309.58027767,122803979.2744993,123400115.65699376,126033379.6944924,109135098.72047974,102202822.25954083,95062524.46760374,96181659.25878084
108656348.18748508,122803937.26622224,123400046.74754994,126033324.78762855,109135049.22891779,102202893.89155807,95062519.24548174,96181625.26256752
108656286.30410588,122803921.46409687,123400073.66157828,126033378.38481848,109135070.89469457,102202915.11233598,95062512.83194125,96181611.97473763
108656436.20429458,122803939.46436301,123400048.31252871,126033342.06013194,109135213.6701804,102202862.71990672,95062413.48288353,96181684.69694954
108656316.57061505,122803886.10104266,123400046.9566809,126033343.48935516,109135111.67720877,102202901.72341862,95062523.43968692,96181654.87034501
108656335.55716324,122803834.83956228,123400110.18206343,126033382.5949722,109135113.21646354,102202898.7886765,95062385.20846583,96181698.18782419
108656394.40573749,122803883.41533022,123400060.55948472,126033297.81074409,109135134.63023941,102202927.30938391,95062472.31236066,96181707.72564079
108656400.84059602,122803872.18176143,123399989.0203663,126033351.49315692,109135086.82804036,102202907.23775896,95062435.61877733,96181636.52257437
108656305.04322506,122803866.19183049,123400041.93246874,126033327.06870756,109135141.37668273,102202886.97816019,95062550.2471554,96181699.89275199
108656271.61645997,122803801.14407288,123400034.12893468,126033319.20240152,109135069.97662722,102202869.64917056,95062409.42142688,96181724.63088697
108656330.05342008,122803963.1838237,123399931.03070112,126033375.23525646,109135222.45460637,102202886.27895565,95062504.4341175,96181591.66518016
108656397.11369748,122803892.45573537,123400038.56093581,126033329.46513323,109135075.75558113,102202868.03621468,95062415.88110837,96181615.29227822
108656287.05161901,122803918.21376042,123400028.83344616,126033400.22255954,109135019.52217485,102202886.62930754,95062387.64720261,96181672.72849295
108656271.29410817,122803949.89000626,123399943.72341031,126033460.91176786,109135107.48222204,102202879.50506945,95062519.74466231,96181657.21987467
108656299.73630117,122803990.447479,123400003.54551126,126033349.20793611,109135124.06872673,102202959.3847761,95062456.82122958,96181643.21274303
108656266.82489471,122803937.07508937,123399920.26177278,126033422.24744202,109135083.27047397,102202899.95308888,95062515.53226379,96181686.02189943
108656329.35595654,122803956.03083819,123400024.81307735,126033384.53573747,109135115.13669163,102202804.18260692,95062454.97389664,96181689.52547151
108656343.48111424,122803938.117923,123400077.12777364,126033287.07086898,109135084.01484956,102202954.26289022,95062549.31680964,96181705.87997268
108656301.17907487,122803944.98125397,123400086.65399522,126033231.83204406,109135095.22079301,102202966.52371301,95062527.44416587,96181714.28316654
108656304.12827517,122803974.54215969,123399963.53513354,126033390.46593042,109135112.28581707,102202891.64103997,95062406.44773954,96181642.50257872
108656339.39538878,122803954.55599673,123400009.77643813,126033382.07510701,109135135.99083428,102202852.43660283,95062501.18358636,96181797.40436131
108656356.05110079,122803875.35636331,123400039.75389144,126033333.32185337,109135046.42307119,102202900.9340017,95062445.36816546,96181676.37579148
108656351.72536977,122803967.09121746,123400030.7156955,126033369.17088278,109135027.63202257,102202886.3209661,95062508.20542397,96181668.33895247
108656445.79739046,122803885.8504294,123400014.22697921,126033298.60898986,109135059.48332198,102202918.96700716,95062474.86330886,96181688.97992955
108656340.90328892,122803968.02799258,123399982.40603414,126033377.66269135,109135136.21197727,102202816.66414474,95062477.0613154,96181619.68244828
108656240.2096543,122803978.20835815,123399921.02111663,126033364.0929124,109135082.11682293,102202900.69513549,95062431.306355,96181665.73843394
108656275.74967395,122803879.49676922,123399993.9269207,126033364.29698505,109135123.842161,102202847.15865126,95062442.63989645,96181781.99770366
108656364.03541145,122803860.83050238,123400077.03638946,126033334.45525907,109135146.51394475,102202869.60686599,95062466.18051541,96181617.44175255
108656376.96203434,122803961.74094383,123400030.61656718,126033313.66944793,109135083.84002653,102202888.36885598,95062440.69422747,96181745.47449584
108656320.97750573,122803888.9542309,123400057.02058621,126033371.87426578,109135115.68307182,102202996.63987948,95062470.76660857,96181776.54773365
108656343.82561776,122803991.56073649,123400077.30239843,126033285.53958471,109135059.86439227,102202934.64451785,95062492.06243445,96181699.49486205
108656278.6378241,122803886.15456036,123400054.07831204,126033274.28525132,109134975.27758145,102202852.0500855,95062396.51694986,96181732.47322123
108656304.32195935,122803901.52981679,123399958.50654247,126033294.53856747,109135082.54329431,102202909.8763385,95062535.07790238,96181710.15224926
108656379.57056363,122803928.59305575,123400071.57217203,126033352.51146822,109135097.25793543,102202898.42769161,95062514.44942306,96181669.9874279
108656351.75919087,122804025.96857856,123399983.71311848,126033413.4479375,109135083.0226849,102202814.06364018,95062525.00900161,96181635.50797361
108656275.54917872,122803950.20472217,123400028.30094804,126033346.12173665,109135112.72628023,102202828.73349655,95062420.38612244,96181692.18343222
108656340.54431766,122803901.17415714,123399996.4477234,126033345.73740219,109135008.32433777,102202915.37657848,95062428.85759768,96181692.37932722
108656335.46263851,122803972.44133079,123399944.05875918,126033295.96833824,109135019.01673907,102202915.05235583,95062490.64196435,96181657.98490602
108656376.38708997,122803970.9629708,123400062.715829,126033332.1036878,109135171.49527773,102202945.41583863,95062449.83387984,96181662.606777
108656421.14337225,122803931.32314752,123400194.1994278,126033408.84322126,109135060.87804095,102202873.12097318,95062489.55804381,96181610.76318283
108656353.57695541,122803905.41794217,123400044.21724556,126033279.32838869,109134958.24770455,102202809.092589,95062438.2762449,96181789.56832528
108656290.68099241,122804033.59111312,123400028.05177248,126033370.64494865,109135107.33679439,102202937.22910802,95062474.0653205,96181566.17038636
108656331.28445372,122803867.1348618,123400067.28968903,126033427.16778749,109135062.73818982,102202919.12555954,95062492.6184979,96181670.08655213
108656303.51946929,122803986.50096314,123400027.30620536,126033327.93760483,109135147.44405577,102202883.5293652,95062477.33019972,96181655.82947072
108656244.31555635,122803876.28160988,123400084.61377515,126033410.84863575,109135003.84257916,102202843.40822116,95062537.72460854,96181687.49411793
108656392.81103113,122803966.74942146,123400110.20831865,126033347.05782767,109135120.83307324,102202916.06505677,95062453.7107205,96181633.46195978
108656373.34891465,122803953.32680684,123400026.89486381,126033326.4918747,109135197.88269028,102202810.34694733,95062433.07226172,96181701.21384025
108656315.65245502,122803907.3360411,123400097.40036526,126033377.26331244,109135052.7002276,102202954.86599463,95062478.2847437,96181631.95911157
108656294.72979721,122803892.76658751,123400013.17224939,126033412.1121037,109135087.84418619,102202956.92259279,95062442.87442228,96181622.62462541
108656321.80970006,122803991.57672024,123400042.06841536,126033322.01491322,109135051.76563978,102202911.32867238,95062529.31278053,96181763.67299087
108656249.22909017,122803933.81131461,123400069.9048095,126033378.64133698,109135024.95227487,102202843.13316897,95062428.88431628,96181704.06155941
108656356.75453253,122803874.39595385,123400029.92804839,126033209.25546703,109135147.02831551,102202919.80318326,95062499.10710602,96181612.93198593
108656373.42599377,122803829.5007953,123399952.66023238,126033378.79313868,109135024.4263222,102202836.54222378,95062488.28730437,96181716.08803636
108656352.91167326,122803942.43575351,123400026.89758317,126033317.4269307,109135025.25496559,102202830.8214413,95062388.6992861,96181642.76108694
108656266.3479054,122803965.39596367,123400022.50311089,126033457.00333057,109135125.55281961,102202885.11280762,95062452.71553582,96181628.58183256
108656276.16743748,122804007.0525894,123400111.15142132,126033396.69612814,109135059.97320925,102202950.51929349,95062461.95883928,96181667.81597939
108656254.44863233,122803922.90731409,123400037.93386939,126033256.62153946,109135097.07779618,102202915.41673975,95062475.46752599,96181669.83873299
108656375.70009975,122804024.30218743,123399973.95142274,126033367.7162808,109135059.71741684,102202863.41353972,95062498.85525611,96181721.55278234
108656285.84912604,122803979.30204776,123400014.06142467,126033409.83350895,109135073.25190273,102202809.7850511,95062478.11719704,96181751.77483179
108656353.75546189,122803907.8401482,123400067.72632824,126033338.25651638,109134996.79865852,102202858.98090355,95062530.03120528,96181720.60708562
108656378.02435899,122803899.12545867,123399974.39531493,126033428.631812,109134978.83689758,102202941.94626616,95062459.32298896,96181672.06674089
108656279.72902794,122804005.9367355,123399956.92081948,126033366.2321593,109135137.92550388,102202937.15301953,95062455.73644355,96181740.81359634
108656413.5157938,122803910.86279322,123400010.41970496,126033356.05811895,109135104.49080396,102202899.30741465,95062425.36626558,96181710.11727507
108656373.82708327,122803946.20862062,123399925.35034795,126033361.80278443,109135125.9370228,102202875.78127877,95062427.86520673,96181678.47422062
108656271.82759273,122803852.18063322,123400006.72018585,126033171.35449263,109135108.57362393,102202905.53856763,95062533.03531009,96181700.01668969
108656358.5678502,122803937.21921147,123399994.58548336,126033311.15634914,109135039.37128054,102202976.87324096,95062302.85052766,96181558.83034585
108656239.10307445,122803896.44296722,123399922.08678313,126033299.77129818,109135085.53308469,102202821.92903152,95062524.16204867,96181656.53443395
108656260.37747635,122803913.46222961,123400051.35771637,126033302.8087236,109135116.91674691,102202932.59436464,95062437.88937972,96181671.4191368
108656386.58852062,122803901.41406958,123399928.50478558,126033192.51442282,109135144.9979106,102202937.47879426,95062484.59377158,96181699.67261383
108656337.21664888,122803931.03031299,123400021.06570132,126033276.57042247,109135148.30534163,102202944.391429,95062507.1546294,96181654.04654379
108656328.71198837,122803913.74100852,123399959.25755146,126033283.65955824,109135048.15946706,102202861.33981402,95062333.79326434,96181700.89337441
108656338.29985969,122803843.51135413,123400043.9622122,126033287.33973446,109135222.13101001,102202935.18487538,95062472.0176397,96181670.40349925
108656340.82110071,122803977.63424186,123400136.99256076,126033302.50477143,109135107.87224977,102202992.51673661,95062382.3334316,96181640.84498408
108656265.86621445,122803900.86401424,123400022.51508708,126033336.85191882,109135008.44050753,102202920.1696984,95062468.32811177,96181641.17626327
108656244.1120571,122803817.48255745,123399993.62254596,126033421.91538629,109135068.1728316,102202877.69306199,95062501.16705681,96181664.08748826
108656239.55598296,122803886.43969487,123400001.1841345,126033303.69516093,109135135.87170792,102202903.0307657,95062492.40646352,96181634.07127514
108656274.23829058,122803933.05893579,123400104.97613454,126033359.99751979,109135104.89777425,102202949.83926274,95062392.3274,96181606.47003101
108656378.92589067,122803888.95735696,123400062.19633146,126033322.64600194,109135102.45129007,102202862.31662521,95062602.14187822,96181661.69365622
108656259.50272141,122803913.09949705,123399980.39739768,126033399.3542119,109135099.48581778,102202850.7264969,95062569.10273522,96181638.76356523
108656222.23721959,122803902.07433866,123400103.92749003,126033338.34528202,109135088.96468554,102202891.38827991,95062517.53635028,96181668.18489563
108656420.79545592,122803889.00032677,123400056.25180666,126033327.3746241,109135111.82413189,102202995.49798076,95062495.74752967,96181758.34167095
108656379.08532557,122803860.27746151,123400048.05471492,126033342.51411025,109135059.72759482,102202815.34047984,95062509.0330945,96181748.47852346
108656319.36082321,122804025.70488653,123400050.61911993,126033337.63647497,109135198.36524256,102202825.6351565,95062462.94933836,96181696.20629819
108656256.20418838,122803913.50708693,123400036.63689078,126033348.11946115,109135042.91915388,102202945.78474624,95062508.68837719,96181673.8135739
108656359.68171565,122803912.02300066,123400031.5416217,126033322.38265711,109135092.24821787,102202864.4821703,95062438.47947355,96181721.28976648
108656347.11698762,122803885.82906003,123400040.0490595,126033337.66531903,109135170.79058504,102202845.51085745,95062516.3230068,96181785.00970405
108656289.91221687,122803864.7018598,123400008.13911566,126033261.34204121,109135145.3721675,102202875.84230466,95062389.90469225,96181679.00298634
108656363.42647968,122803946.51533055,123400143.78781833,126033257.42142574,109135159.09786952,102202919.47606696,95062447.08317906,96181658.59090833
108656391.22588027,122803969.68908125,123399971.93151315,126033358.33593625,109135071.91864714,102202945.9950285,95062487.39778872,96181568.37055264
108656363.31071563,122803833.08508182,123400034.85233735,126033202.8866237,109135136.60863613,102202868.51685752,95062479.04109551,96181623.5030279
108656298.66752066,122803890.66853493,123400114.68909958,126033365.84496693,109134989.16881095,102202973.6088285,95062411.49814475,96181611.09349804
108656390.81742677,122803838.10377586,123400060.5022604,126033458.24132311,109135114.08394073,102202863.22903936,95062479.34359406,96181610.39829035
108656391.7275259,122803884.0271085,123399976.37529714,126033334.64063022,109135095.26629162,102202860.96224482,95062375.56461908,96181648.75832956
108656308.09706634,122804026.08514948,123400022.25629741,126033389.8150769,109135038.36265086,102202859.15755974,95062457.75390667,96181642.44498378
108656333.42472786,122803864.40862243,123400019.75020006,126033340.1449389,109135122.33886054,102202897.33658142,95062420.83650431,96181625.96952944
108656352.61216353,122803855.66429865,123399998.6783294,126033313.86270925,109135019.7791253,102202892.50597347,95062463.56174006,96181666.38770176
108656389.2885871,122803967.86259651,123400153.82070939,126033294.91946177,109135151.55142975,102202845.05770144,95062490.57224041,96181710.17183004
108656293.72314617,122803942.85472718,123400034.17281525,126033315.39171928,109135099.02514637,102202905.22267263,95062412.20772801,96181690.78104967
108656245.47229156,122803866.35250314,123400039.67676826,126033430.78342792,109135057.29989153,102202777.16954665,95062436.37188183,96181724.15982512
108656375.01956394,122803898.62717453,123399980.8750005,126033426.75658178,109135088.10551846,102202912.48991373,95062509.74199097,96181765.49206331
108656283.58624677,122803893.16453415,123400043.4150676,126033333.28324975,109135124.85181476,102202821.3492926,95062575.13649823,96181649.41049
108656333.68759306,122803887.94724718,123399981.5977257,126033283.55205217,109135187.2033159,102202919.30755943,95062444.27853052,96181690.83581248
108656296.48103437,122803893.84771855,123399996.98381639,126033292.61669876,109135000.12359552,102202876.01627882,95062485.15394019,96181603.97289762
108656348.3435022,122803906.73171042,123400065.32317051,126033446.25663213,109135085.63403071,102202845.84087199,95062559.32843614,96181667.96222113
108656491.97077167,122803998.40474424,123400004.88822433,126033387.69786885,109135004.62403822,102202903.45689142,95062503.3042232,96181654.96741515
108656433.12506115,122803968.94637625,123400035.99700296,126033399.7977586,109135073.69103491,102202923.83631946,95062483.03031167,96181700.84153229
108656320.63847165,122803993.58574012,123399994.39959066,126033342.27233814,109135098.7403466,102202836.68609086,95062489.86298159,96181618.31779088
108656414.47841044,122803837.25363985,123399949.5738685,126033312.32608615,109135113.23819892,102202828.62013225,95062421.62710652,96181791.4338616
108656309.9209936,122803981.09407163,123400096.37868434,126033359.06025569,109135051.68175119,102202893.70810162,95062466.31844985,96181563.36273602
108656361.10381065,122804027.9188997,123400027.01866849,126033429.48623924,109134950.90463361,102202843.3877113,95062394.68617368,96181671.04382983
108656326.80765395,122803832.56968533,123400134.82805902,126033336.88349584,109135012.08982885,102202857.43996258,95062490.57633647,96181703.41553046
108656401.35096592,122803887.30797079,123400026.71125083,126033323.53239176,109135134.42271209,102202820.95204073,95062461.19751632,96181653.24647652
108656350.84321237,122803954.94956517,123399986.54150747,126033386.85018855,109135066.46453977,102202859.89693293,95062396.63610257,96181651.82404226
108656255.57872346,122803891.73109803,123400109.58601296,126033292.29072626,109135052.27447818,102202862.31118654,95062487.60055023,96181734.05289954
108656352.87151268,122803833.8356596,123399980.79137173,126033352.65373707,109135050.54878843,102202855.22002499,95062521.87450413,96181693.71462673
108656253.13731357,122803862.68636835,123400011.25276718,126033427.59073448,109135080.68768455,102202899.01773606,95062451.22873561,96181663.12563163
108656397.0232706,122803969.42985374,123400104.86028841,126033335.23746093,109135067.85810548,102202931.07542296,95062388.255731,96181756.07003836
108656315.13796447,122803868.3025856,123399983.4393971,126033349.95890357,109135153.49187419,102202934.78291482,95062496.99474274,96181662.81282917
108656339.95741303,122803843.38258837,123399984.62032238,126033407.69757885,109135013.37630528,102202793.44490765,95062480.20175992,96181687.53054172
108656278.607968,122803965.47635563,123400062.10327592,126033402.76160067,109135160.4698211,102202908.07254761,95062370.97509973,96181773.27024937
108656388.8469642,122803963.7999334,123399959.66762516,126033326.01159911,109135046.92065059,102202911.12942173,95062513.77056578,96181668.90422396
108656341.22434607,122803979.83439809,123399987.09252942,126033241.21610169,109135095.21173942,102202813.26991053,95062410.64914712,96181756.30626667
108656361.9746456,122803943.10809968,123400067.78065209,126033358.61107896,109135143.56898747,102202946.76005338,95062542.88485952,96181664.77989051
108656493.89483413,122803894.86002396,123399977.09951286,126033253.07985084,109135078.86876197,102202987.76980147,95062412.86791618,96181613.17097613
108656330.17381445,122803922.03955732,123400117.42507179,126033366.5852179,109135112.30155237,102202735.0413835,95062512.69462131,96181734.35536897
108656392.40933755,122803909.91768675,123400011.7562144,126033349.6880487,109134988.52104358,102202852.76964484,95062581.96917126,96181742.1655356
108656317.37141551,122803967.80708985,123400032.11956477,126033418.18798514,109135073.46110184,102202843.10702008,95062518.11263444,96181615.9614911
108656369.700595,122803974.55909586,123400009.13723582,126033334.43234839,109135052.71224466,102202933.64311074,95062470.61830848,96181634.78391868
108656396.88817087,122803949.46233997,123400105.78160064,126033357.34465267,109135039.28928009,102202877.5002955,95062543.46458621,96181767.49997628
108656290.34672964,122803880.03247263,123400013.61843877,126033386.03200938,109134994.36979619,102202906.58405393,95062540.24944471,96181587.87416582
108656313.42013949,122803979.11658336,123399960.39649293,126033255.93923913,109135044.92005774,102202838.58519095,95062485.5840281,96181693.56733541
108656237.8212647,122803921.92369421,123399988.00483401,126033301.42745641,109135047.41442706,102202861.85856177,95062457.55209176,96181650.01059172
108656338.3891337,122803945.77918464,123400018.40735479,126033364.67452054,109135037.35757583,102202874.48089744,95062426.09329896,96181588.16008398
108656304.89917316,122803934.57790074,123400077.16745256,126033353.9322563,109135016.1213814,102202984.07597871,95062400.11813404,96181664.64268354
108656369.77950354,122803901.01294087,123400004.92858101,126033301.71116693,109135132.44434026,102202911.97316834,95062479.84358047,96181665.96614459
108656378.69535723,122803942.13529201,123400033.26377086,126033272.80527794,109135125.28860182,102202912.31032827,95062506.87581486,96181778.27041477
108656281.85540976,122804017.80157539,123399897.81502333,126033449.78943156,109135225.19075665,102202872.31961541,95062536.14124383,96181684.37970696
108656317.67605025,122803940.06975229,123400054.26070912,126033369.04169148,109134990.03097034,102202843.61236677,95062405.84760763,96181725.108798
108656369.88097547,122804019.57532288,123399996.63927442,126033327.90275776,109135036.76272517,102202982.00323841,95062497.94021943,96181756.55195063
108656357.65053453,122803886.64706025,123399967.21028125,126033345.18574251,109135147.09802076,102202841.23324922,95062320.12953518,96181685.10702957
108656240.87998566,122803889.93344307,123400064.86278541,126033226.83053477,109135092.56949931,102203000.1108177,95062416.9851845,96181667.31642884
108656353.2105577,122803907.78846325,123400018.10379614,126033299.5464159,109135007.42896888,102202843.3843854,95062459.14542112,96181712.68203987
108656286.00163278,122803890.60115242,123400007.97380736,126033390.46865019,109135061.64750804,102202850.80192715,95062577.29434595,96181652.70185436
108656337.19866355,122803880.90270297,123400062.61703262,126033320.96619473,109135079.72389007,102202943.7376855,95062506.6492139,96181613.07540731
108656378.24513282,122803854.2456625,123400054.58189474,126033389.62871706,109135152.56397405,102202947.50505167,95062472.98777944,96181611.40951957
108656379.70245464,122803985.24823804,123400027.48763841,126033390.17928101,109135041.65336128,102202965.06067759,95062477.82677664,96181686.30064929
108656335.40921526,122803879.51860519,123399958.0485744,126033417.80505678,109134968.64609516,102202882.14085051,95062467.53303848,96181654.83713663
108656289.16011335,122803879.87766308,123399945.46259028,126033381.94779533,109135070.18281622,102202868.83800568,95062490.60361685,96181786.94299164
108656277.08628769,122803931.08329381,123400078.3397767,126033279.02579291,109135046.1180758,102202879.25833459,95062525.64697099,96181705.12491643
108656291.69138141,122803943.24930957,123400011.88941966,126033322.73534489,109135119.37749921,102202911.25187643,95062372.14257705,96181737.20200703
108656415.16198368,122803915.43362933,123400043.48372003,126033473.45363304,109135123.72464949,102202963.37760627,95062449.49937664,96181688.29175603
108656265.13195652,122803850.2875917,123400116.61811316,126033372.4545139,109135165.57216267,102202963.46408153,95062403.41867702,96181695.64690694
108656332.17995921,122803999.61508203,123399982.68395494,126033351.70657545,109135139.81119753,102202904.505483,95062498.6223733,96181668.23870611
108656328.5276626,122803976.76661545,123400105.70766087,126033297.93178253,109134948.08731467,102202850.89329624,95062551.85731484,96181619.96354148
108656254.98347971,122804007.18431483,123400041.72993861,126033235.03827791,109135016.20446023,102202863.70864826,95062461.61839212,96181747.62024468
108656377.16678761,122803853.58020002,123400046.31019375,126033334.51348697,109135062.45991665,102202838.09254155,95062462.47770008,96181725.97019485
108656274.79483882,122803925.47822313,123399989.21398304,126033294.42413846,109135053.55842969,102202894.49093404,95062408.45168889,96181601.20448823
108656342.17335671,122803950.17201112,123399963.40860078,126033386.66440766,109135154.17896874,102202783.75244734,95062377.42198499,96181588.19538862
108656365.08280355,122803916.98140348,123400064.52567251,126033343.90177391,109135074.15512581,102202850.45603877,95062452.48408358,96181729.01396333
